confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk,word_pk
,StandardOrth,,,4-150-170-1,{},,sangue,32829,26685,30546
,StandardOrth,,,4-151-170-1,{},,vena,32830,26686,30708
,StandardOrth,,,4-151-170-3,{},,arteria,32831,26686,30604
,StandardOrth,,,4-160-170-1,{},,osso,32832,26687,29909
,StandardOrth,,,4-162-170-1,{},,costola,32833,26688,29416
,StandardOrth,,,4-170-170-1,{},,corno,32834,26689,29536
,StandardOrth,,,4-180-170-1,{},,coda,32835,26690,30480
,StandardOrth,,,4-190-170-1,{},,schiena,32836,26691,29548
,StandardOrth,,,4-191-170-1,{},,spina dorsale,32837,26692,30749
,StandardOrth,,,4-200-170-1,{},,capo,32838,26693,29661
,StandardOrth,,,4-200-170-3,{},,testa,32839,26693,30757
,StandardOrth,,,4-201-170-1,{},,tempia,32840,26694,29473
,StandardOrth,,,4-202-170-1,{},,teschio,32841,26695,29931
,StandardOrth,,,4-202-170-3,{},,cranio,32842,26695,29404
,StandardOrth,,,4-203-170-1,{},,cervello,32843,26696,30386
,StandardOrth,,,4-204-170-1,{},,faccia,32844,26697,30281
,StandardOrth,,,4-205-170-1,{},,fronte,32845,26698,29376
,StandardOrth,,,4-207-170-1,{},,mascella,32846,26699,30104
,StandardOrth,,,4-208-170-1,{},,guancia,32847,26700,29601
,StandardOrth,,,4-209-170-1,{},,mento,32848,26701,30088
,StandardOrth,,,4-210-170-1,{},,occhio,32849,26702,30275
,StandardOrth,,,4-212-170-1,{},,sopracciglio,32850,26703,30711
,StandardOrth,,,4-213-170-1,{},,palpebra,32851,26704,30143
,StandardOrth,,,4-214-170-1,{},,ciglio,32852,26705,29403
,StandardOrth,,,4-215-170-1,{},,battere le palpebre,32853,26706,30540
,StandardOrth,,,4-220-170-1,{},,orecchio,32854,26707,30327
,StandardOrth,,,4-221-170-1,{},,lobo dell'orecchio,32855,26708,29569
,StandardOrth,,,4-222-170-1,{},,cerume,32856,26709,29657
,StandardOrth,,,4-230-170-1,{},,naso,32857,26710,30451
,StandardOrth,,,4-231-170-1,{},,narice,32858,26711,29547
,StandardOrth,,,4-232-170-1,{},,moccio,32859,26712,29639
,StandardOrth,,,4-240-170-1,{},,bocca,32860,26713,30193
,StandardOrth,,,4-241-170-1,{},,becco,32861,26714,30287
,StandardOrth,,,4-250-170-1,{},,labbro,32862,26715,30355
,StandardOrth,,,4-260-170-1,{},,lingua,32863,26716,30572
,StandardOrth,,,4-270-170-1,{},,dente,32864,26717,30716
,StandardOrth,,,4-271-170-1,{},,gengiva,32865,26718,30367
,StandardOrth,,,4-272-170-1,{},,molare,32866,26719,29901
,StandardOrth,,,4-280-170-1,{},,collo,32867,26720,30078
,StandardOrth,,,4-281-170-1,{},,nuca,32868,26721,30160
,StandardOrth,,,4-290-170-1,{},,gola,32869,26722,30299
,StandardOrth,,,4-300-170-1,{},,spalla,32870,26723,29879
,StandardOrth,,,4-301-170-1,{},,scapola,32871,26724,30677
,StandardOrth,,,4-302-170-1,{},,clavicola,32872,26725,30158
,StandardOrth,,,4-310-170-1,{},,braccio,32873,26726,29686
,StandardOrth,,,4-312-170-1,{},,ascella,32874,26727,29711
,StandardOrth,,,4-320-170-1,{},,gomito,32875,26728,30191
,StandardOrth,,,4-321-170-1,{},,polso,32876,26729,29920
,StandardOrth,,,4-330-170-1,{},,mano,32877,26730,29952
,StandardOrth,,,4-331-170-1,{},,palma,32878,26731,29721
,StandardOrth,,,4-340-170-1,{},,dito,32879,26732,30016
,StandardOrth,,,4-342-170-1,{},,pollice,32880,26733,30344
,StandardOrth,,,4-344-170-1,{},,unghia,32881,26734,30529
,StandardOrth,,,4-345-170-1,{},,artiglio,32882,26735,29875
,StandardOrth,,,4-345-170-3,{},,grinfia,32883,26735,30564
,StandardOrth,,,4-350-170-1,{},,gamba,32884,26736,30545
,StandardOrth,,,4-351-170-1,{},,coscia,32885,26737,30555
,StandardOrth,,,4-352-170-1,{},,polpaccio,32886,26738,30616
,StandardOrth,,,4-360-170-1,{},,ginocchio,32887,26739,29783
,StandardOrth,,,4-370-170-1,{},,piede,32888,26740,29818
,StandardOrth,,,4-371-170-1,{},,caviglia,32889,26741,30057
,StandardOrth,,,4-372-170-1,{},,calcagno,32890,26742,30436
,StandardOrth,,,4-374-170-1,{},,orma,32891,26743,30505
,StandardOrth,,,4-380-170-1,{},,dito del piede,32892,26744,30239
,StandardOrth,,,4-392-170-1,{},,ala,32893,26745,30098
,StandardOrth,,,4-393-170-1,{},,piuma,32894,26746,29462
,StandardOrth,,,4-400-170-1,{},,petto,32895,26747,29611
,StandardOrth,,,4-410-170-1,{},,seno,32896,26748,30490
,StandardOrth,,,4-412-170-1,{},,capezzolo,32897,26749,29415
,StandardOrth,,,4-420-170-1,{},,poppa,32898,26750,29384
,StandardOrth,,,4-430-170-1,{},,ombelico,32899,26751,29662
,StandardOrth,,,4-440-170-1,{},,cuore,32900,26752,30643
,StandardOrth,,,4-441-170-1,{},,polmone,32901,26753,30283
,StandardOrth,,,4-450-170-1,{},,fegato,32902,26754,29936
,StandardOrth,,,4-451-170-1,{},,rene,32903,26755,29607
,StandardOrth,,,4-452-170-1,{},,milza,32904,26756,29839
,StandardOrth,,,4-460-170-1,{},,stomaco,32905,26757,30623
,StandardOrth,,,4-461-170-1,{},,intestini,32906,26758,29519
,StandardOrth,,,4-461-170-3,{},,budella,32907,26758,29973
,StandardOrth,,,4-462-170-1,{},,vita,32908,26759,29463
,StandardOrth,,,4-463-170-1,{},,anca,32909,26760,29894
,StandardOrth,,,4-464-170-1,{},,natiche,32910,26761,30796
,StandardOrth,,,4-470-170-1,{},,utero,32911,26762,29810
,StandardOrth,,,4-490-170-1,{},,testicolo,32912,26763,30593
,StandardOrth,,,4-492-170-1,{},,pene,32913,26764,30204
,StandardOrth,,,4-510-170-1,{},,respirare,32914,26765,30594
,StandardOrth,,,4-510-170-3,{},,respiro,32915,26765,30213
,StandardOrth,,,4-520-170-1,{},,sbadigliare,32916,26766,30585
,StandardOrth,,,4-521-170-1,{},,singhiozzo,32917,26767,29813
,StandardOrth,,,4-530-170-1,{},,tossire,32918,26768,30357
,StandardOrth,,,4-540-170-1,{},,starnutire,32919,26769,29922
,StandardOrth,,,4-550-170-1,{},,sudare,32920,26770,30709
,StandardOrth,,,4-560-170-1,{},,sputare,32921,26771,29665
,StandardOrth,,,4-570-170-1,{},,vomitare,32922,26772,29774
,StandardOrth,,,4-580-170-1,{},,mordere,32923,26773,30759
,StandardOrth,,,4-590-170-1,{},,leccare,32924,26774,29867
,StandardOrth,,,4-591-170-1,{},,sbavare,32925,26775,30653
,StandardOrth,,,4-610-170-1,{},,dormire,32926,26776,29780
,StandardOrth,,,4-612-170-1,{},,russare,32927,26777,29734
,StandardOrth,,,4-620-170-1,{},,sognare,32928,26778,30273
,StandardOrth,,,4-630-170-1,{},,svegliarse,32929,26779,29859
,StandardOrth,,,4-640-170-1,{},,fare un peto,32930,26780,30701
,StandardOrth,,,4-650-170-1,{},,orinare,32931,26781,29599
